created_datetime,dataset,geometry,id,location.adminArea1,location.adminArea1Type,location.adminArea3,location.adminArea3Type,location.adminArea4,location.adminArea4Type,location.adminArea5,location.adminArea5Type,location.displayLatLng.lat,location.displayLatLng.lng,location.dragPoint,location.geocodeQuality,location.geocodeQualityCode,location.latLng.lat,location.latLng.lng,location.linkId,location.mapUrl,location.postalCode,location.sideOfStreet,location.street,location.type,location_type,reason,submission_sets.support.length,submission_sets.support.url,submitter,submitter.avatar_url,submitter.id,submitter.name,submitter.username,submitter_name,updated_datetime,url,user_token,visible
2014-10-29T02:25:26.274933+00:00,568,POINT (-73.9339540000000000 40.7576439999999991),266801,US,Country,NY,State,Queens County,County,New York City,City,40.757806,-73.934127,False,ADDRESS,L1AAA,40.757644,-73.933954,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.757643896260056,-73.9339542388916,0,0|&center=40.757643896260056,-73.9339542388916&zoom=15&rand=-110899054",11106,N,36-22 Crescent Street,s,suggestion,its got big streets. its close to the bridge. highly needed in the area,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266801/support,,,,,,Jean,2014-10-29T02:25:26.336480+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266801,session:1fed1686f7538db7c6c067ee76245d8e,True
2014-10-29T02:23:15.327680+00:00,568,POINT (-73.9587689531000052 40.7427989190000019),266767,US,Country,NY,State,Queens County,County,New York City,City,40.742679,-73.958562,False,ADDRESS,L1AAA,40.742799,-73.958769,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.74279891900678,-73.95876895310721,0,0|&center=40.74279891900678,-73.95876895310721&zoom=15&rand=703154642",11101,N,51-09 2nd Street,s,suggestion,Located at intersecting bikeways and connects waterfront to interior subways on Vernon and Jackson Blvd's and Queens Plaza,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266767/support,,,,,,Peter B.,2014-10-29T02:23:15.358335+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266767,session:f378fcaabf783be312ef2947b2cde458,True
2014-10-29T02:21:50.319886+00:00,568,POINT (-73.9050289999999990 40.8327179999999998),266742,US,Country,NY,State,Bronx County,County,New York City,City,40.832676,-73.905228,False,ADDRESS,L1AAA,40.832718,-73.905029,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.832717982526,-73.90502929687499,0,0|&center=40.832717982526,-73.90502929687499&zoom=15&rand=989007751",10456,N,3593 3rd Avenue,s,suggestion,Far from rapid transit but dense.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266742/support,,,,,,Nick,2014-10-29T02:21:50.387645+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266742,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:21:14.958500+00:00,568,POINT (-73.8975619999999935 40.8293490000000006),266738,US,Country,NY,State,Bronx County,County,New York City,City,40.829098,-73.897356,False,ADDRESS,L1AAA,40.829349,-73.897562,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.82934906334698,-73.89756202697754,0,0|&center=40.82934906334698,-73.89756202697754&zoom=15&rand=793308478",10459,N,1334 Prospect Avenue,s,suggestion,"Major intersection, dense area.",,,,,,,,Nick,2014-10-29T02:21:14.990572+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266738,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:18:13.571133+00:00,568,POINT (-73.9063699999999955 40.7052800000000019),266703,US,Country,NY,State,Queens County,County,New York City,City,40.705486,-73.906336,False,ADDRESS,L1AAA,40.70528,-73.90637,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.705280242495974,-73.90637040138245,0,0|&center=40.705280242495974,-73.90637040138245&zoom=15&rand=-285141044",11385,N,665 Woodward Avenue,s,suggestion,Both Gates and Woodward are important thoroughfares Especially now that Woodward is striped with a bike lane.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266703/support,,,,,,C. Tennyson,2014-10-29T02:18:13.655646+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266703,session:6ff465436571c67930de6a06f2e9920a,True
2014-10-29T02:18:04.964952+00:00,568,POINT (-73.9745949999999937 40.7297300000000035),266699,US,Country,NY,State,New York County,County,New York City,City,40.729838,-73.974288,False,ADDRESS,L1AAA,40.72973,-73.974595,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.729730414689584,-73.97459506988525,0,0|&center=40.729730414689584,-73.97459506988525&zoom=15&rand=-253232077",10009,N,701 East 16th Street,s,suggestion,"There is no station within a few blocks from here.  The closest two stations are very busy.  Stuyvesant Town is a huge residential complex, and Citibikes are very popular here.  ",3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266699/support,,,,,,Tamara,2014-10-29T02:18:05.042529+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266699,session:57d54b05c18bea657fefdfd917f318be,True
2014-10-29T02:17:15.888486+00:00,568,POINT (-73.9633999999999929 40.6355560000000011),266689,US,Country,NY,State,Kings County,County,New York City,City,40.635612,-73.963814,False,ADDRESS,L1AAA,40.635556,-73.96340000000001,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.63555603229088,-73.96339952945709,0,0|&center=40.63555603229088,-73.96339952945709&zoom=15&rand=275303998",11203,N,Newkirk Avenue,s,suggestion,It's south of prospect park and near the Newkirk plaza express stop,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266689/support,,,,,,Tabeca,2014-10-29T02:17:15.944218+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266689,session:dec1506b4ae2456870a525fdca9a2665,True
2014-10-29T02:17:07.873271+00:00,568,POINT (-73.9313389999999941 40.7573030000000003),266687,US,Country,NY,State,Queens County,County,New York City,City,40.757181,-73.931314,False,ADDRESS,L1AAA,40.757303,-73.931339,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.75730256742658,-73.93133908510208,0,0|&center=40.75730256742658,-73.93133908510208&zoom=15&rand=-1126074089",11106,N,29-04 36th Avenue,s,suggestion,"Plenty of sidewalk space, many large apartment buildings nearby for potential customers, 2 bike paths, and near the N/Q 36th avenue station. Much safer than having a station on 31st St and 36th Ave, because there can be heavy traffic there, especially with Keyfood and its large delivery trucks.",5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266687/support,,,,,,SimCity Expert,2014-10-29T02:17:07.908967+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266687,session:e629a5a5c34224bff7af9ea58317dc96,True
2014-10-29T02:15:51.765523+00:00,568,POINT (-73.8580762624000045 40.7163420621999990),266667,US,Country,NY,State,Queens County,County,New York City,City,40.716294,-73.858467,False,ADDRESS,L1AAA,40.716342,-73.858076,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.71634206222931,-73.8580762624315,0,0|&center=40.71634206222931,-73.8580762624315&zoom=15&rand=-439373924",11374,N,67-63 Alderton Street,s,suggestion,When the QueensWay is built this would be adjacent to one of the planned entrance ramps to the park and would connect the QueensWay to nearby mass transit and shopping.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266667/support,,,,,,Peter B.,2014-10-29T02:15:51.797330+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266667,session:f378fcaabf783be312ef2947b2cde458,True
2014-10-29T02:14:40.320435+00:00,568,POINT (-73.9060429999999968 40.7128599999999992),266660,US,Country,NY,State,Queens County,County,New York City,City,40.713064,-73.906036,False,ADDRESS,L1AAA,40.71286,-73.906043,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.71286000403933,-73.90604317188263,0,0|&center=40.71286000403933,-73.90604317188263&zoom=15&rand=-432094343",11378,N,56-25 Metropolitan Avenue,s,suggestion,Important intersection.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266660/support,,,,,,C. Tennyson,2014-10-29T02:14:40.355248+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266660,session:6ff465436571c67930de6a06f2e9920a,True
2014-10-29T02:13:47.432328+00:00,568,POINT (-73.9516059999999982 40.7117259999999987),266652,US,Country,NY,State,Kings County,County,New York City,City,40.711834,-73.951687,False,ADDRESS,L1AAA,40.711726,-73.951606,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.71172553454976,-73.95160585641861,0,0|&center=40.71172553454976,-73.95160585641861&zoom=15&rand=1975740895",11211,N,161 Hope Street,s,suggestion,Great location to Commute to other side of BQE,,,,,,,,David,2014-10-29T02:13:47.460364+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266652,session:ab8d3ae1a9a03d6b6de14099998886f3,True
2014-10-29T02:13:21.961512+00:00,568,POINT (-74.0010089999999963 40.6866020000000006),266644,US,Country,NY,State,Kings County,County,New York City,City,40.686857,-74.001054,False,ADDRESS,L1AAA,40.686602,-74.001009,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.68660163904054,-74.00100946426392,0,0|&center=40.68660163904054,-74.00100946426392&zoom=15&rand=1875767478",11231,N,20 Tiffany Place,s,suggestion,"lots of people visit here, great restaurants, bike friendly area",,,,,,,,sanjay patel,2014-10-29T02:13:22.006576+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266644,session:f597622bb6959472ee2b31ada8ddbfaa,True
2014-10-29T02:11:21.047641+00:00,568,POINT (-73.9785920000000061 40.7449769999999987),266612,US,Country,NY,State,New York County,County,New York City,City,40.74475,-73.978505,False,ADDRESS,L1AAA,40.744977,-73.978592,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.74497698443515,-73.97859156131744,0,0|&center=40.74497698443515,-73.97859156131744&zoom=15&rand=1943301038",10016,N,485 3rd Avenue,s,suggestion,,,,,,,,,carla,2014-10-29T02:11:21.112642+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266612,session:324e735b84dda4b5ec6240aa55e0e8f7,True
2014-10-29T02:09:56.618349+00:00,568,POINT (-73.9098359999999985 40.7683219999999977),266594,US,Country,NY,State,Queens County,County,New York City,City,40.768411,-73.909871,False,ADDRESS,L1AAA,40.768322,-73.909836,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.76832172749444,-73.90983581542969,0,0|&center=40.76832172749444,-73.90983581542969&zoom=15&rand=-1948696242",11103,N,41-06 Astoria Boulevard South,s,suggestion,It is convo entry located near Steinway street and Astoria blvd an area not accessible by train.  ,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266594/support,,,,,,Mary buckley,2014-10-29T02:09:56.648982+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266594,session:87fd3d48a19973c37a74ba7b04de0147,True
2014-10-29T02:09:53.821844+00:00,568,POINT (-73.9030340000000052 40.7215589999999992),266593,US,Country,NY,State,Queens County,County,New York City,City,40.721513,-73.902828,False,ADDRESS,L1AAA,40.721559,-73.903034,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.72155899409968,-73.90303373336792,0,0|&center=40.72155899409968,-73.90303373336792&zoom=15&rand=-1221444200",11378,N,62-04 Flushing Avenue,s,suggestion,Intersection of Fresh Pond Road and Flushing Ave - two important roads.,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266593/support,,,,,,C. Tennyson,2014-10-29T02:09:53.847649+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266593,session:6ff465436571c67930de6a06f2e9920a,True
2014-10-29T02:09:38.146004+00:00,568,POINT (-73.8835930000000047 40.8339519999999965),266592,US,Country,NY,State,Bronx County,County,New York City,City,40.833912,-73.883844,False,ADDRESS,L1AAA,40.833952,-73.883593,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.833951857083186,-73.88359308242798,0,0|&center=40.833951857083186,-73.88359308242798&zoom=15&rand=-64488933",10460,N,1030 East 173rd Street,s,suggestion,Area is being rapidly redeveloped and large park nearby.,,,,,,,,Nick,2014-10-29T02:09:38.173996+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266592,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:09:03.019883+00:00,568,POINT (-73.9271580000000057 40.7597319999999996),266584,US,Country,NY,State,Queens County,County,New York City,City,40.759687,-73.926994,False,ADDRESS,L1AAA,40.759732,-73.927158,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.75973246547363,-73.92715752124786,0,0|&center=40.75973246547363,-73.92715752124786&zoom=15&rand=472174486",11106,N,31-01 34th Avenue,s,suggestion,"I agree with Mandi below me. This is a perfect spot because it is next to a primary bike line, near some large apartments, plenty of sidewalk space, and within walking distance of the N/Q Broadway station.",3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266584/support,,,,,,SimCity Expert,2014-10-29T02:09:03.052714+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266584,session:e629a5a5c34224bff7af9ea58317dc96,True
2014-10-29T02:08:20.979771+00:00,568,POINT (-73.9021110000000050 40.7180180000000007),266577,US,Country,NY,State,Queens County,County,New York City,City,40.718138,-73.902338,False,ADDRESS,L1AAA,40.718018,-73.902111,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.71801773359983,-73.9021110534668,0,0|&center=40.71801773359983,-73.9021110534668&zoom=15&rand=-1920071581",11378,N,61-19 59th Drive,s,suggestion,Fresh Pond Road needs stations!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266577/support,,,,,,C. Tennyson,2014-10-29T02:08:21.007720+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266577,session:6ff465436571c67930de6a06f2e9920a,True
2014-10-29T02:05:35.707005+00:00,568,POINT (-73.9927375317000013 40.6761710672999968),266542,US,Country,NY,State,Kings County,County,New York City,City,40.669935,-73.988451,False,ADDRESS,L1AAA,40.669816,-73.988564,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.66981591736944,-73.9885640144348,0,0|&center=40.66981591736944,-73.9885640144348&zoom=15&rand=-1440718780",11215,N,262 9th Street,s,suggestion,At subway station in area with wide sidewalks,,,,,,,,Paul Sonn,2014-10-29T02:05:35.760735+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266542,session:e6617ac0b13b02cd6fcb142fc87689dc,True
2014-10-29T02:05:01.819550+00:00,568,POINT (-73.9012309999999957 40.7146150000000020),266532,US,Country,NY,State,Queens County,County,New York City,City,40.714685,-73.901379,False,ADDRESS,L1AAA,40.714615,-73.901231,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.71461453079413,-73.90123128890991,0,0|&center=40.71461453079413,-73.90123128890991&zoom=15&rand=-1526163684",11378,N,60-84 Fresh Pond Road,s,suggestion,Intersection of Fresh Pond and Eliot - important roads.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266532/support,,,,,,C. Tennyson,2014-10-29T02:05:01.848875+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266532,session:6ff465436571c67930de6a06f2e9920a,True
2014-10-29T02:02:54.324030+00:00,568,POINT (-74.0078220000000044 40.7054389999999984),266506,US,Country,NY,State,New York County,County,New York City,City,40.705141,-74.007978,False,ADDRESS,L1AAA,40.705439,-74.007822,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.70543884076425,-74.00782227516174,0,0|&center=40.70543884076425,-74.00782227516174&zoom=15&rand=530906439",10038,N,Pearl Street,s,suggestion,All others in the area are either filled up or empty at the worst times. And you have to make your mark on Wall Street. ,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266506/support,,,,,,Anthony,2014-10-29T02:02:54.360658+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266506,session:e1fff20909ffdb135ec6a47e83d93edd,True
2014-10-29T02:02:27.761385+00:00,568,POINT (-73.8490029999999962 40.8058229999999966),266498,US,Country,NY,State,Bronx County,County,New York City,City,40.805268,-73.849221,False,ADDRESS,L1AAA,40.805823,-73.849003,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.80582274372541,-73.84900331497192,0,0|&center=40.80582274372541,-73.84900331497192&zoom=15&rand=-2001910894",10473,N,157 Bronx River Avenue,s,suggestion,Park and potential ferry location. Far from rapid transit.,,,,,,,,Nick,2014-10-29T02:02:27.811887+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266498,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T02:01:34.165002+00:00,568,POINT (-73.9812519999999978 40.6667190000000005),266487,US,Country,NY,State,Kings County,County,New York City,City,40.666528,-73.981363,False,ADDRESS,L1AAA,40.666719,-73.981252,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.66671949492857,-73.9812523126602,0,0|&center=40.66671949492857,-73.9812523126602&zoom=15&rand=162424262",11215,N,454 9th Street,s,suggestion,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266487/support,,,,,,Schuyler Weiss,2014-10-29T02:01:34.199501+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266487,session:462726db5fc1e6fde3d341e980885d86,True
2014-10-29T02:01:18.761339+00:00,568,POINT (-74.0058700000000016 40.7071630000000013),266483,US,Country,NY,State,New York County,County,New York City,City,40.70749,-74.005896,False,ADDRESS,L1AAA,40.707163,-74.00587,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.70716306423083,-74.0058696269989,0,0|&center=40.70716306423083,-74.0058696269989&zoom=15&rand=1945827359",10038,N,116 John Street,s,suggestion,"Near a city building and new apartments and new hotel, all others in the area are either filled up or empty at the worst times. ",,,,,,,,Anthony,2014-10-29T02:01:18.804658+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266483,session:e1fff20909ffdb135ec6a47e83d93edd,True
2014-10-29T02:01:16.872497+00:00,568,POINT (-73.8732289999999949 40.7065190000000001),266482,US,Country,NY,State,Queens County,County,New York City,City,40.706641,-73.873529,False,ADDRESS,L1AAA,40.706519,-73.873229,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.70651851893794,-73.87322902679443,0,0|&center=40.70651851893794,-73.87322902679443&zoom=15&rand=1901611884",11385,N,76-01 77th Avenue,s,suggestion,This is now the Finback Brewery. Good to have non-automotive transportation available.,,,,,,,,C. Tennyson,2014-10-29T02:01:16.917115+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266482,session:6ff465436571c67930de6a06f2e9920a,True
2014-10-29T01:59:00.511417+00:00,568,POINT (-73.8907379999999989 40.7014720000000025),266457,US,Country,NY,State,Queens County,County,New York City,City,40.701841,-73.890955,False,ADDRESS,L1AAA,40.701472,-73.890738,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.70147173732438,-73.89073848724365,0,0|&center=40.70147173732438,-73.89073848724365&zoom=15&rand=-1810815452",11385,N,64-66 Myrtle Avenue,s,suggestion,Stop and Shop. Plenty of space of a large station. Could be useful for medium sized shopping.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266457/support,,,,,,C. Tennyson,2014-10-29T01:59:00.604242+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266457,session:6ff465436571c67930de6a06f2e9920a,True
2014-10-29T01:58:16.102372+00:00,568,POINT (-73.9034843445000007 40.8151124755000012),266447,US,Country,NY,State,Bronx County,County,New York City,City,40.815244,-73.90377,False,ADDRESS,L1AAA,40.815117,-73.903484,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.815116535432445,-73.90348434448242,0,0|&center=40.815116535432445,-73.90348434448242&zoom=15&rand=-19393925",10455,N,655 Prospect Avenue,s,suggestion,Dense neighborhood. In the middle between 4 rapid transit stops.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266447/support,,,,,,Nick,2014-10-29T01:58:16.170626+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266447,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T01:57:37.188189+00:00,568,POINT (-74.1059910000000031 40.5685339999999997),266438,US,Country,NY,State,Richmond County,County,New York City,City,40.568335,-74.106187,False,ADDRESS,L1AAA,40.568534,-74.105991,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.56853403945987,-74.10599112510681,0,0|&center=40.56853403945987,-74.10599112510681&zoom=15&rand=-586821932",10306,N,510 New Dorp Lane,s,suggestion,Near High School and entrance to Federal Park,,,,,,,,Robert,2014-10-29T01:57:37.240279+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266438,session:e1fff20909ffdb135ec6a47e83d93edd,True
2014-10-29T01:56:52.357199+00:00,568,POINT (-73.9697720000000061 40.6723629999999972),266437,US,Country,NY,State,Kings County,County,New York City,City,40.672263,-73.969901,False,ADDRESS,L1AAA,40.672363,-73.969772,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.672362932387024,-73.96977245807648,0,0|&center=40.672362932387024,-73.96977245807648&zoom=15&rand=-732287665",11238,N,West Drive,s,suggestion,great for rides around prospect park and getting to prospect park!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266437/support,,,,,,Zach Baxter,2014-10-29T01:56:52.397063+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266437,session:423986a20622c925c9220c005b794da8,True
2014-10-29T01:56:02.718023+00:00,568,POINT (-73.9723690000000005 40.6775870000000026),266429,US,Country,NY,State,Kings County,County,New York City,City,40.677651,-73.972418,False,ADDRESS,L1AAA,40.677587,-73.972369,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.67758685684203,-73.97236883640288,0,0|&center=40.67758685684203,-73.97236883640288&zoom=15&rand=-86202316",11217,N,636 Carlton Avenue,s,suggestion,"Near 7 AV subway and flatbush businesses, able to access park slope, prospect heights, and crown heights easily. and near my apt!",,,,,,,,Zach Baxter,2014-10-29T01:56:02.769765+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266429,session:423986a20622c925c9220c005b794da8,True
2014-10-29T01:55:51.807450+00:00,568,POINT (-74.1162000000000063 40.5740309999999980),266426,US,Country,NY,State,Richmond County,County,New York City,City,40.574072,-74.115894,False,ADDRESS,L1AAA,40.574031,-74.1162,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.57403094186664,-74.11619961261749,0,0|&center=40.57403094186664,-74.11619961261749&zoom=15&rand=-1860694892",10306,N,125 New Dorp Lane,s,suggestion,"Ample space to place it, heavy commuter station. ",,,,,,,,Anthony,2014-10-29T01:55:51.837184+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266426,session:e1fff20909ffdb135ec6a47e83d93edd,True
2014-10-29T01:55:23.918142+00:00,568,POINT (-73.8679290000000037 40.8498560000000026),266424,US,Country,NY,State,Bronx County,County,New York City,City,40.849796,-73.868145,False,ADDRESS,L1AAA,40.849856,-73.867929,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.8498562298154,-73.867928981781,0,0|&center=40.8498562298154,-73.867928981781&zoom=15&rand=-302693354",10462,N,1959 Birchall Avenue,s,suggestion,"Somewhere in this location near Bronx Park East train station and White Plains Rd would be great. Dense area, lots of potential.",,,,,,,,Nick,2014-10-29T01:55:23.987315+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266424,session:e9cb58dfc0ca3954e30a5b512b04615e,True
2014-10-29T01:54:57.770679+00:00,568,POINT (-73.9711669999999941 40.6807760000000016),266421,US,Country,NY,State,Kings County,County,New York City,City,40.680728,-73.971403,False,ADDRESS,L1AAA,40.680776,-73.971167,0,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd|luur2g0bnl,25=o5-9at29u&type=map&size=225,160&pois=purple-1,40.680776341538426,-73.97116720676422,0,0|&center=40.680776341538426,-73.97116720676422&zoom=15&rand=-557827847",11217,N,540 Carlton Avenue,s,suggestion,"It's near the main east bound bike path into prospect heights and crown heights, its near a big area of stuff near flatbush, and its near my house!",,,,,,,,Zach Baxter,2014-10-29T01:54:57.813678+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/266421,session:423986a20622c925c9220c005b794da8,True
